Date,Value
12/13/17,"3,303.04"
12/14/17,"3,292.44"
12/15/17,"3,266.14"
12/18/17,"3,267.92"
12/19/17,"3,296.54"
12/20/17,"3,287.61"
12/21/17,"3,300.06"
12/22/17,"3,297.06"
12/25/17,"3,280.46"
12/26/17,"3,306.13"
12/27/17,"3,275.78"
12/28/17,"3,296.39"
12/29/17,"3,307.17"
1/2/18,"3,348.33"
1/3/18,"3,369.11"
1/4/18,"3,385.71"
1/5/18,"3,391.75"
1/8/18,"3,409.48"
1/9/18,"3,413.90"
1/10/18,"3,421.83"
1/11/18,"3,425.35"
1/12/18,"3,428.94"
1/15/18,"3,410.49"
1/16/18,"3,436.59"
1/17/18,"3,444.67"
1/18/18,"3,474.75"
1/19/18,"3,487.86"
1/22/18,"3,501.36"
1/23/18,"3,546.51"
1/24/18,"3,559.47"
1/25/18,"3,548.31"
1/26/18,"3,558.13"
1/29/18,"3,523.00"
1/30/18,"3,488.01"
1/31/18,"3,480.83"
2/1/18,"3,446.98"
2/2/18,"3,462.08"
2/5/18,"3,487.50"
2/6/18,"3,370.65"
2/7/18,"3,309.26"
2/8/18,"3,262.05"
2/9/18,"3,129.85"
2/12/18,"3,154.13"
2/13/18,"3,184.96"
2/14/18,"3,199.16"
2/22/18,"3,268.56"
2/23/18,"3,289.02"
2/26/18,"3,329.57"
2/27/18,"3,292.07"
2/28/18,"3,259.41"
3/1/18,"3,273.76"
3/2/18,"3,254.53"
3/5/18,"3,256.93"
3/6/18,"3,289.64"
3/7/18,"3,271.67"
3/8/18,"3,288.41"
3/9/18,"3,307.17"
3/12/18,"3,326.70"
3/13/18,"3,310.24"
3/14/18,"3,291.38"
3/15/18,"3,291.11"
3/16/18,"3,269.88"
3/19/18,"3,279.25"
3/20/18,"3,290.64"
3/21/18,"3,280.95"
3/22/18,"3,263.48"
3/23/18,"3,152.76"
3/26/18,"3,133.72"
3/27/18,"3,166.65"
3/28/18,"3,122.29"
3/29/18,"3,160.53"
3/30/18,"3,168.90"
4/2/18,"3,163.18"
4/3/18,"3,136.63"
4/4/18,"3,131.11"
4/9/18,"3,138.29"
4/10/18,"3,190.32"
4/11/18,"3,208.08"
4/12/18,"3,180.16"
4/13/18,"3,159.05"
4/16/18,"3,110.65"
4/17/18,"3,066.80"
4/18/18,"3,091.40"
4/19/18,"3,117.38"
4/20/18,"3,071.54"
4/23/18,"3,068.01"
4/24/18,"3,128.93"
4/25/18,"3,117.97"
4/26/18,"3,075.03"
4/27/18,"3,082.23"
5/2/18,"3,081.18"
5/3/18,"3,100.86"
5/4/18,"3,091.03"
5/7/18,"3,136.65"
5/8/18,"3,161.50"
5/9/18,"3,159.15"
5/10/18,"3,174.41"
5/11/18,"3,163.26"
5/14/18,"3,174.03"
5/15/18,"3,192.12"
5/16/18,"3,169.57"
5/17/18,"3,154.28"
5/18/18,"3,193.30"
5/21/18,"3,213.84"
5/22/18,"3,214.35"
5/23/18,"3,168.96"
5/24/18,"3,154.65"
5/25/18,"3,141.30"
5/28/18,"3,135.08"
5/29/18,"3,120.46"
5/30/18,"3,041.44"
5/31/18,"3,095.47"
6/1/18,"3,075.14"
6/4/18,"3,091.19"
6/5/18,"3,114.21"
6/6/18,"3,115.18"
6/7/18,"3,109.50"
6/8/18,"3,067.15"
6/11/18,"3,052.78"
6/12/18,"3,079.80"
6/13/18,"3,049.80"
6/14/18,"3,044.16"
6/15/18,"3,021.90"
6/19/18,"2,907.82"
6/20/18,"2,915.73"
6/21/18,"2,875.81"
6/22/18,"2,889.76"
6/25/18,"2,859.34"
6/26/18,"2,844.51"
6/27/18,"2,813.18"
6/28/18,"2,786.90"
6/29/18,"2,847.42"
7/2/18,"2,775.56"
7/3/18,"2,786.89"
7/4/18,"2,759.13"
7/5/18,"2,733.88"
7/6/18,"2,747.23"
7/9/18,"2,815.11"
7/10/18,"2,827.63"
7/11/18,"2,777.77"
7/12/18,"2,837.66"
7/13/18,"2,831.18"
7/16/18,"2,814.04"
7/17/18,"2,798.13"
7/18/18,"2,787.26"
7/19/18,"2,772.55"
7/20/18,"2,829.27"
7/23/18,"2,859.54"
7/24/18,"2,905.56"
7/25/18,"2,903.65"
7/26/18,"2,882.23"
7/27/18,"2,873.59"
7/30/18,"2,869.05"
7/31/18,"2,876.40"
8/1/18,"2,824.53"
8/2/18,"2,768.02"
8/3/18,"2,740.44"
8/6/18,"2,705.16"
8/7/18,"2,779.37"
8/8/18,"2,744.07"
8/9/18,"2,794.38"
8/10/18,"2,795.31"
8/13/18,"2,785.87"
8/14/18,"2,780.97"
8/15/18,"2,723.26"
8/16/18,"2,705.19"
8/17/18,"2,668.97"
8/20/18,"2,698.47"
8/21/18,"2,733.83"
8/22/18,"2,714.61"
8/23/18,"2,724.62"
8/24/18,"2,729.43"
8/27/18,"2,780.90"
8/28/18,"2,777.98"
8/29/18,"2,769.30"
8/30/18,"2,737.74"
8/31/18,"2,725.25"
9/3/18,"2,720.73"
9/4/18,"2,750.58"
9/5/18,"2,704.34"
9/6/18,"2,691.59"
9/7/18,"2,702.30"
9/10/18,"2,669.49"
9/11/18,"2,664.80"
9/12/18,"2,656.11"
9/13/18,"2,686.58"
9/14/18,"2,681.64"
9/17/18,"2,651.79"
9/18/18,"2,699.95"
9/19/18,"2,730.85"
9/20/18,"2,729.24"
9/21/18,"2,797.49"
9/25/18,"2,781.14"
9/26/18,"2,806.81"
9/27/18,"2,791.78"
9/28/18,"2,821.35"
10/8/18,"2,716.51"
10/9/18,"2,721.01"
10/10/18,"2,725.84"
10/11/18,"2,583.46"
10/12/18,"2,606.91"
10/15/18,"2,568.10"
10/16/18,"2,546.33"
10/17/18,"2,561.61"
10/18/18,"2,486.42"
10/19/18,"2,550.47"
10/22/18,"2,654.88"
10/23/18,"2,594.83"
10/24/18,"2,603.30"
10/25/18,"2,603.80"
10/26/18,"2,598.85"
10/29/18,"2,542.10"
10/30/18,"2,568.05"
10/31/18,"2,602.78"
11/1/18,"2,606.24"
11/2/18,"2,676.48"
11/5/18,"2,665.43"
11/6/18,"2,659.36"
11/7/18,"2,641.34"
11/8/18,"2,635.63"
11/9/18,"2,598.87"
11/12/18,"2,630.52"
11/13/18,"2,654.88"
11/14/18,"2,632.24"
11/15/18,"2,668.17"
11/16/18,"2,679.11"
11/19/18,"2,703.51"
11/20/18,"2,645.85"
11/21/18,"2,651.51"
11/22/18,"2,645.43"
11/23/18,"2,579.48"
11/26/18,"2,575.81"
11/27/18,"2,574.68"
11/28/18,"2,601.74"
11/29/18,"2,567.44"
11/30/18,"2,588.19"
12/3/18,"2,654.80"
12/4/18,"2,665.96"
12/5/18,"2,649.81"
12/6/18,"2,605.18"
12/7/18,"2,605.89"
12/10/18,"2,584.58"
12/11/18,"2,594.09"
12/12/18,"2,602.15"
12/13/18,"2,634.05"
12/14/18,"2,593.74"
12/17/18,"2,597.97"
12/18/18,"2,576.65"
12/19/18,"2,549.56"
12/20/18,"2,536.27"
12/21/18,"2,516.25"
12/24/18,"2,527.01"
12/25/18,"2,504.82"
12/26/18,"2,498.29"
12/27/18,"2,483.09"
12/28/18,"2,493.90"
1/2/19,"2,465.29"
1/3/19,"2,464.36"
1/4/19,"2,514.87"
1/7/19,"2,533.09"
1/8/19,"2,526.46"
1/9/19,"2,544.34"
1/10/19,"2,535.10"
1/11/19,"2,553.83"
1/14/19,"2,535.77"
1/15/19,"2,570.34"
1/16/19,"2,570.42"
1/17/19,"2,559.64"
1/18/19,"2,596.01"
1/21/19,"2,610.51"
1/22/19,"2,579.70"
1/23/19,"2,581.00"
1/24/19,"2,591.69"
1/25/19,"2,601.72"
1/28/19,"2,596.98"
1/29/19,"2,594.25"
1/30/19,"2,575.58"
1/31/19,"2,584.57"
2/1/19,"2,618.23"
2/11/19,"2,653.90"
2/12/19,"2,671.89"
2/13/19,"2,721.07"
2/14/19,"2,719.70"
2/15/19,"2,682.39"
2/18/19,"2,754.36"
2/19/19,"2,755.65"
2/20/19,"2,761.22"
2/21/19,"2,751.80"
2/22/19,"2,804.23"
2/25/19,"2,961.28"
2/26/19,"2,941.52"
2/27/19,"2,953.82"
2/28/19,"2,940.95"
3/1/19,"2,994.01"
3/4/19,"3,027.58"
3/5/19,"3,054.25"
3/6/19,"3,102.10"
3/7/19,"3,106.42"
3/8/19,"2,969.86"
3/11/19,"3,026.99"
3/12/19,"3,060.31"
3/13/19,"3,026.95"
3/14/19,"2,990.69"
3/15/19,"3,021.75"
3/18/19,"3,096.42"
3/19/19,"3,090.98"
3/20/19,"3,090.64"
3/21/19,"3,101.46"
3/22/19,"3,104.15"
3/25/19,"3,043.03"
3/26/19,"2,997.10"
3/27/19,"3,022.72"
3/28/19,"2,994.94"
3/29/19,"3,090.76"
4/1/19,"3,170.36"
4/2/19,"3,176.82"
4/3/19,"3,216.30"
4/4/19,"3,246.57"
4/8/19,"3,244.81"
4/9/19,"3,239.66"
4/10/19,"3,241.93"
4/11/19,"3,189.96"
4/12/19,"3,188.63"
4/15/19,"3,177.79"
4/16/19,"3,253.60"
4/17/19,"3,263.12"
4/18/19,"3,250.20"
4/19/19,"3,270.80"
4/22/19,"3,215.04"
4/23/19,"3,198.59"
4/24/19,"3,201.61"
4/25/19,"3,123.83"
4/26/19,"3,086.40"
4/29/19,"3,062.50"
4/30/19,"3,078.34"
5/6/19,"2,906.46"
5/7/19,"2,926.39"
5/8/19,"2,893.76"
5/9/19,"2,850.95"
5/10/19,"2,939.21"
5/13/19,"2,903.71"
5/14/19,"2,883.61"
5/15/19,"2,938.68"
5/16/19,"2,955.71"
5/17/19,"2,882.30"
5/20/19,"2,870.60"
5/21/19,"2,905.97"
5/22/19,"2,891.70"
5/23/19,"2,852.52"
5/24/19,"2,852.99"
5/27/19,"2,892.38"
5/28/19,"2,909.91"
5/29/19,"2,914.70"
5/30/19,"2,905.81"
5/31/19,"2,898.70"
6/3/19,"2,890.08"
6/4/19,"2,862.28"
6/5/19,"2,861.42"
6/6/19,"2,827.80"
6/10/19,"2,852.13"
6/11/19,"2,925.72"
6/12/19,"2,909.38"
6/13/19,"2,910.74"
6/14/19,"2,881.97"
6/17/19,"2,887.62"
6/18/19,"2,890.16"
6/19/19,"2,917.80"
6/20/19,"2,987.12"
6/21/19,"3,001.98"
6/24/19,"3,008.15"
6/25/19,"2,982.07"
6/26/19,"2,976.28"
6/27/19,"2,996.79"
6/28/19,"2,978.88"
7/1/19,"3,044.90"
7/2/19,"3,043.94"
7/3/19,"3,015.26"
7/4/19,"3,005.25"
7/5/19,"3,011.06"
7/8/19,"2,933.36"
7/9/19,"2,928.23"
7/10/19,"2,915.30"
7/11/19,"2,917.76"
7/12/19,"2,930.55"
7/15/19,"2,942.19"
7/16/19,"2,937.62"
7/17/19,"2,931.69"
7/18/19,"2,901.18"
7/19/19,"2,924.20"
7/22/19,"2,886.97"
7/23/19,"2,899.94"
7/24/19,"2,923.28"
7/25/19,"2,937.36"
7/26/19,"2,944.54"
7/29/19,"2,941.01"
7/30/19,"2,952.34"
7/31/19,"2,932.51"
8/1/19,"2,908.77"
8/2/19,"2,867.84"
8/5/19,"2,821.50"
8/6/19,"2,777.56"
8/7/19,"2,768.68"
8/8/19,"2,794.55"
8/9/19,"2,774.75"
8/12/19,"2,814.99"
8/13/19,"2,797.26"
8/14/19,"2,808.91"
8/15/19,"2,815.80"
8/16/19,"2,823.82"
8/19/19,"2,883.10"
8/20/19,"2,880.00"
8/21/19,"2,880.33"
8/22/19,"2,883.44"
8/23/19,"2,897.43"
8/26/19,"2,863.57"
8/27/19,"2,902.19"
8/28/19,"2,893.76"
8/29/19,"2,890.92"
8/30/19,"2,886.24"
9/2/19,"2,924.11"
9/3/19,"2,930.15"
9/4/19,"2,957.41"
9/5/19,"2,985.86"
9/6/19,"2,999.60"
9/9/19,"3,024.74"
9/10/19,"3,021.20"
9/11/19,"3,008.81"
9/12/19,"3,031.24"
9/16/19,"3,030.75"
9/17/19,"2,978.12"
9/18/19,"2,985.66"
9/19/19,"2,999.28"
9/20/19,"3,006.45"
9/23/19,"2,977.08"
9/24/19,"2,985.34"
9/25/19,"2,955.43"
9/26/19,"2,929.09"
9/27/19,"2,932.17"
9/30/19,"2,905.19"
10/8/19,"2,913.57"
10/9/19,"2,924.86"
10/10/19,"2,947.71"
10/11/19,"2,973.66"
10/14/19,"3,007.88"
10/15/19,"2,991.05"
10/16/19,"2,978.71"
10/17/19,"2,977.33"
10/18/19,"2,938.14"
10/21/19,"2,939.62"
10/22/19,"2,954.38"
10/23/19,"2,941.62"
10/24/19,"2,940.92"
10/25/19,"2,954.93"
10/28/19,"2,980.05"
10/29/19,"2,954.18"
10/30/19,"2,939.32"
10/31/19,"2,929.06"
11/1/19,"2,958.20"
11/4/19,"2,975.49"
11/5/19,"2,991.56"
11/6/19,"2,978.60"
11/7/19,"2,978.71"
11/8/19,"2,964.18"
11/11/19,"2,909.97"
11/12/19,"2,914.82"
11/13/19,"2,905.24"
11/14/19,"2,909.87"
11/15/19,"2,891.34"
11/18/19,"2,909.20"
11/19/19,"2,933.99"
11/20/19,"2,911.05"
11/21/19,"2,903.64"
11/22/19,"2,885.29"
11/25/19,"2,906.17"
11/26/19,"2,907.06"
11/27/19,"2,903.19"
11/28/19,"2,889.69"
11/29/19,"2,871.98"
12/2/19,"2,875.81"
12/3/19,"2,884.70"
12/4/19,"2,878.12"
12/5/19,"2,899.47"
12/6/19,"2,912.01"
12/9/19,"2,914.48"
12/10/19,"2,917.32"
12/11/19,"2,924.42"
12/12/19,"2,915.70"
12/13/19,"2,967.68"
12/16/19,"2,984.39"
12/17/19,"3,022.42"
12/18/19,"3,017.04"
12/19/19,"3,017.07"
12/20/19,"3,004.94"
12/23/19,"2,962.75"
12/24/19,"2,982.68"
12/25/19,"2,981.88"
12/26/19,"3,007.35"
12/27/19,"3,005.04"
12/30/19,"3,040.02"
12/31/19,"3,050.12"
1/2/20,"3,085.20"
1/3/20,"3,083.79"
1/6/20,"3,083.41"
1/7/20,"3,104.80"
1/8/20,"3,066.89"
1/9/20,"3,094.88"
1/10/20,"3,092.29"
1/13/20,"3,115.57"
1/14/20,"3,106.82"
1/15/20,"3,090.04"
1/16/20,"3,074.08"
1/17/20,"3,075.50"
1/20/20,"3,095.79"
1/21/20,"3,052.14"
1/22/20,"3,060.75"
1/23/20,"2,976.53"
2/3/20,"2,746.61"
2/4/20,"2,783.29"
2/5/20,"2,818.09"
2/6/20,"2,866.51"
2/7/20,"2,875.96"
2/10/20,"2,890.49"
2/11/20,"2,901.67"
2/12/20,"2,926.90"
2/13/20,"2,906.07"
2/14/20,"2,917.01"
2/17/20,"2,983.62"
2/18/20,"2,984.97"
2/19/20,"2,975.40"
2/20/20,"3,030.15"
2/21/20,"3,039.67"
2/24/20,"3,031.23"
2/25/20,"3,013.05"
2/26/20,"2,987.93"
2/27/20,"2,991.33"
2/28/20,"2,880.30"
3/2/20,"2,970.93"
3/3/20,"2,992.90"
3/4/20,"3,011.67"
3/5/20,"3,071.68"
3/6/20,"3,034.51"
3/9/20,"2,943.29"
3/10/20,"2,996.76"
3/11/20,"2,968.52"
3/12/20,"2,923.49"
3/13/20,"2,887.43"
3/16/20,"2,789.25"
3/17/20,"2,779.64"
3/18/20,"2,728.76"
3/19/20,"2,702.13"
3/20/20,"2,745.62"
3/23/20,"2,660.17"
3/24/20,"2,722.44"
3/25/20,"2,781.59"
3/26/20,"2,764.91"
3/27/20,"2,772.20"
3/30/20,"2,747.21"
3/31/20,"2,750.30"
4/1/20,"2,734.52"
4/2/20,"2,780.64"
4/3/20,"2,763.99"
4/7/20,"2,820.76"
4/8/20,"2,815.37"
4/9/20,"2,825.90"
4/10/20,"2,796.63"
4/13/20,"2,783.05"
4/14/20,"2,827.28"
4/15/20,"2,811.17"
4/16/20,"2,819.94"
4/17/20,"2,838.49"
4/20/20,"2,852.55"
4/21/20,"2,827.01"
4/22/20,"2,843.98"
4/23/20,"2,838.50"
4/24/20,"2,808.53"
4/27/20,"2,815.49"
4/28/20,"2,810.02"
4/29/20,"2,822.44"
4/30/20,"2,860.08"
5/6/20,"2,878.14"
5/7/20,"2,871.52"
5/8/20,"2,895.34"
5/11/20,"2,894.80"
5/12/20,"2,891.56"
5/13/20,"2,898.05"
5/14/20,"2,870.34"
5/15/20,"2,868.46"
5/18/20,"2,875.42"
5/19/20,"2,898.58"
5/20/20,"2,883.74"
5/21/20,"2,867.92"
5/22/20,"2,813.77"
5/25/20,"2,817.97"
5/26/20,"2,846.55"
5/27/20,"2,836.80"
5/28/20,"2,846.22"
5/29/20,"2,852.35"
6/1/20,"2,915.43"
6/2/20,"2,921.40"
6/3/20,"2,923.37"
6/4/20,"2,919.25"
6/5/20,"2,930.80"
6/8/20,"2,937.77"
6/9/20,"2,956.11"
6/10/20,"2,943.75"
6/11/20,"2,920.90"
6/12/20,"2,919.74"
6/15/20,"2,890.03"
6/16/20,"2,931.75"
6/17/20,"2,935.87"
6/18/20,"2,939.32"
6/19/20,"2,967.63"
6/22/20,"2,965.27"
6/23/20,"2,970.62"
6/24/20,"2,979.55"
6/29/20,"2,961.52"
6/30/20,"2,984.67"
7/1/20,"3,025.98"
7/2/20,"3,090.57"
7/3/20,"3,152.81"
7/6/20,"3,332.88"
7/7/20,"3,345.34"
7/8/20,"3,403.44"
7/9/20,"3,450.59"
7/10/20,"3,383.32"
7/13/20,"3,443.29"
7/14/20,"3,414.62"
7/15/20,"3,361.30"
7/16/20,"3,210.10"
7/17/20,"3,214.13"
7/20/20,"3,314.15"
7/21/20,"3,320.89"
7/22/20,"3,333.16"
7/23/20,"3,325.11"
7/24/20,"3,196.77"
7/27/20,"3,205.23"
7/28/20,"3,227.96"
7/29/20,"3,294.55"
7/30/20,"3,286.82"
7/31/20,"3,310.01"
8/3/20,"3,367.97"
8/4/20,"3,371.69"
8/5/20,"3,377.56"
8/6/20,"3,386.46"
8/7/20,"3,354.04"
8/10/20,"3,379.25"
8/11/20,"3,340.29"
8/12/20,"3,319.27"
8/13/20,"3,320.73"
8/14/20,"3,360.10"
8/17/20,"3,438.80"
8/18/20,"3,451.09"
8/19/20,"3,408.13"
8/20/20,"3,363.90"
8/21/20,"3,380.68"
8/24/20,"3,385.64"
8/25/20,"3,373.58"
8/26/20,"3,329.74"
8/27/20,"3,350.11"
8/28/20,"3,403.81"
8/31/20,"3,395.68"
9/1/20,"3,410.61"
9/2/20,"3,404.80"
9/3/20,"3,384.98"
9/4/20,"3,355.37"
9/7/20,"3,292.59"
9/8/20,"3,316.42"
9/9/20,"3,254.63"
9/10/20,"3,234.82"
9/11/20,"3,260.35"
9/14/20,"3,278.81"
9/15/20,"3,295.68"
9/16/20,"3,283.92"
9/17/20,"3,270.44"
9/18/20,"3,338.09"
9/21/20,"3,316.94"
9/22/20,"3,274.30"
9/23/20,"3,279.71"
9/24/20,"3,223.18"
9/25/20,"3,219.42"
9/28/20,"3,217.53"
9/29/20,"3,224.36"
9/30/20,"3,218.05"
10/9/20,"3,272.08"
10/12/20,"3,358.47"
10/13/20,"3,359.75"
10/14/20,"3,340.78"
10/15/20,"3,332.18"
10/16/20,"3,336.36"
10/19/20,"3,312.67"
10/20/20,"3,328.10"
10/21/20,"3,325.02"
10/22/20,"3,312.50"
10/23/20,"3,278.00"
10/26/20,"3,251.12"
10/27/20,"3,254.32"
10/28/20,"3,269.24"
10/29/20,"3,272.73"
10/30/20,"3,224.53"
11/2/20,"3,225.12"
11/3/20,"3,271.07"
11/4/20,"3,277.44"
11/5/20,"3,320.13"
11/6/20,"3,312.16"
11/9/20,"3,373.73"
11/10/20,"3,360.15"
11/11/20,"3,342.20"
11/12/20,"3,338.68"
11/13/20,"3,310.10"
11/16/20,"3,346.97"
11/17/20,"3,339.90"
11/18/20,"3,347.30"
11/19/20,"3,363.09"
11/20/20,"3,377.73"
11/23/20,"3,414.49"
11/24/20,"3,402.82"
11/25/20,"3,362.33"
11/26/20,"3,369.73"
11/27/20,"3,408.31"
11/30/20,"3,391.76"
12/1/20,"3,451.94"
12/2/20,"3,449.38"
12/3/20,"3,442.14"
12/4/20,"3,444.58"
12/7/20,"3,416.60"
12/8/20,"3,410.18"
12/9/20,"3,371.96"
12/10/20,"3,373.28"
12/11/20,"3,347.19"
12/14/20,"3,369.12"
12/15/20,"3,367.23"
12/16/20,"3,366.98"
12/17/20,"3,404.87"
12/18/20,"3,394.90"
12/21/20,"3,420.57"
12/22/20,"3,356.78"
12/23/20,"3,382.32"
12/24/20,"3,363.11"
12/25/20,"3,396.56"
12/28/20,"3,397.29"
12/29/20,"3,379.04"
12/30/20,"3,414.45"
12/31/20,"3,473.07"
1/4/21,"3,502.96"
1/5/21,"3,528.68"
1/6/21,"3,550.88"
1/7/21,"3,576.20"
1/8/21,"3,570.11"
1/11/21,"3,531.50"
1/12/21,"3,608.34"
1/13/21,"3,598.65"
1/14/21,"3,565.90"
1/15/21,"3,566.38"
1/18/21,"3,596.22"
1/19/21,"3,566.38"
1/20/21,"3,583.09"
1/21/21,"3,621.26"
1/22/21,"3,606.75"
1/25/21,"3,624.24"
1/26/21,"3,569.43"
1/27/21,"3,573.34"
1/28/21,"3,505.18"
1/29/21,"3,483.07"
2/1/21,"3,505.28"
2/2/21,"3,533.68"
2/3/21,"3,517.31"
2/4/21,"3,501.86"
2/5/21,"3,496.33"
2/8/21,"3,532.45"
2/9/21,"3,603.49"
2/10/21,"3,655.09"
2/18/21,"3,675.36"
2/19/21,"3,696.17"
2/22/21,"3,642.44"
2/23/21,"3,636.36"
2/24/21,"3,564.08"
2/25/21,"3,585.05"
2/26/21,"3,509.08"
3/1/21,"3,551.40"
3/2/21,"3,508.59"
3/3/21,"3,576.90"
3/4/21,"3,503.49"
3/5/21,"3,501.99"
3/8/21,"3,421.41"
3/9/21,"3,359.29"
3/10/21,"3,357.74"
3/11/21,"3,436.83"
3/12/21,"3,453.08"
3/15/21,"3,419.95"
3/16/21,"3,446.73"
3/17/21,"3,445.55"
3/18/21,"3,463.07"
3/19/21,"3,404.66"
3/22/21,"3,443.44"
3/23/21,"3,411.51"
3/24/21,"3,367.06"
3/25/21,"3,363.59"
3/26/21,"3,418.33"
3/29/21,"3,435.30"
3/30/21,"3,456.68"
3/31/21,"3,441.91"
4/1/21,"3,466.33"
4/2/21,"3,484.39"
4/6/21,"3,482.97"
4/7/21,"3,479.63"
4/8/21,"3,482.55"
4/9/21,"3,450.68"
4/12/21,"3,412.95"
4/13/21,"3,396.47"
4/14/21,"3,416.72"
4/15/21,"3,398.99"
4/16/21,"3,426.62"
4/19/21,"3,477.55"
4/20/21,"3,472.94"
4/21/21,"3,472.93"
4/22/21,"3,465.11"
4/23/21,"3,474.17"
4/26/21,"3,441.17"
4/27/21,"3,442.61"
4/28/21,"3,457.07"
4/29/21,"3,474.90"
4/30/21,"3,446.86"
5/6/21,"3,441.28"
5/7/21,"3,418.87"
5/10/21,"3,427.99"
5/11/21,"3,441.85"
5/12/21,"3,462.75"
5/13/21,"3,429.54"
5/14/21,"3,490.38"
5/17/21,"3,517.62"
5/18/21,"3,529.01"
5/19/21,"3,510.96"
5/20/21,"3,506.94"
5/21/21,"3,486.56"
5/24/21,"3,497.28"
5/25/21,"3,581.34"
5/26/21,"3,593.36"
5/27/21,"3,608.85"
5/28/21,"3,600.78"
5/31/21,"3,615.48"
6/1/21,"3,624.71"
6/2/21,"3,597.14"
6/3/21,"3,584.21"
6/4/21,"3,591.84"
6/7/21,"3,599.54"
6/8/21,"3,580.11"
6/9/21,"3,591.40"
6/10/21,"3,610.86"
6/11/21,"3,589.75"
6/15/21,"3,556.56"
6/16/21,"3,518.33"
6/17/21,"3,525.60"
6/18/21,"3,525.10"
6/21/21,"3,529.18"
6/22/21,"3,557.41"
6/23/21,"3,566.22"
6/24/21,"3,566.65"
6/25/21,"3,607.56"
6/28/21,"3,606.37"
6/29/21,"3,573.18"
6/30/21,"3,591.20"
7/1/21,"3,588.78"
7/2/21,"3,518.76"
7/5/21,"3,534.32"
7/6/21,"3,530.26"
7/7/21,"3,553.72"
7/8/21,"3,525.50"
7/9/21,"3,524.09"
7/12/21,"3,547.84"
7/13/21,"3,566.52"
7/14/21,"3,528.50"
7/15/21,"3,564.59"
7/16/21,"3,539.30"
7/19/21,"3,539.12"
7/20/21,"3,536.79"
7/21/21,"3,562.66"
7/22/21,"3,574.73"
7/23/21,"3,550.40"
7/26/21,"3,467.44"
7/27/21,"3,381.18"
7/28/21,"3,361.59"
7/29/21,"3,411.72"
7/30/21,"3,397.36"
8/2/21,"3,464.29"
8/3/21,"3,447.99"
8/4/21,"3,477.22"
8/5/21,"3,466.55"
8/6/21,"3,458.23"
8/9/21,"3,494.63"
8/10/21,"3,529.93"
8/11/21,"3,532.62"
8/12/21,"3,524.74"
8/13/21,"3,516.30"
8/16/21,"3,517.34"
8/17/21,"3,446.98"
8/18/21,"3,485.29"
8/19/21,"3,465.55"
8/20/21,"3,427.33"
8/23/21,"3,477.13"
8/24/21,"3,514.47"
8/25/21,"3,540.38"
8/26/21,"3,501.66"
8/27/21,"3,522.16"
8/30/21,"3,528.15"
8/31/21,"3,543.94"
9/1/21,"3,567.10"
9/2/21,"3,597.04"
9/3/21,"3,581.73"
9/6/21,"3,621.86"
9/7/21,"3,676.59"
9/8/21,"3,675.19"
9/9/21,"3,693.13"
9/10/21,"3,703.11"
9/13/21,"3,715.37"
9/14/21,"3,662.60"
9/15/21,"3,656.22"
9/16/21,"3,607.09"
9/17/21,"3,613.97"
9/22/21,"3,628.49"
9/23/21,"3,642.22"
9/24/21,"3,613.07"
9/27/21,"3,582.83"
9/28/21,"3,602.22"
9/29/21,"3,536.29"
9/30/21,"3,568.17"
10/8/21,"3,592.17"
10/11/21,"3,591.71"
10/12/21,"3,546.94"
10/13/21,"3,561.76"
10/14/21,"3,558.28"
10/15/21,"3,572.37"
10/18/21,"3,568.14"
10/19/21,"3,593.15"
10/20/21,"3,587.00"
10/21/21,"3,594.78"
10/22/21,"3,582.60"
10/25/21,"3,609.86"
10/26/21,"3,597.64"
10/27/21,"3,562.31"
10/28/21,"3,518.42"
10/29/21,"3,547.34"
11/1/21,"3,544.48"
11/2/21,"3,505.63"
11/3/21,"3,498.54"
11/4/21,"3,526.87"
11/5/21,"3,491.57"
11/8/21,"3,498.63"
11/9/21,"3,507.00"
11/10/21,"3,492.46"
11/11/21,"3,532.79"
11/12/21,"3,539.10"
11/15/21,"3,533.30"
11/16/21,"3,521.79"
11/17/21,"3,537.37"
11/18/21,"3,520.71"
11/19/21,"3,560.37"
11/22/21,"3,582.08"
11/23/21,"3,589.09"
11/24/21,"3,592.70"
11/25/21,"3,584.18"
11/26/21,"3,564.09"
11/29/21,"3,562.70"
11/30/21,"3,563.89"
12/1/21,"3,576.89"
12/2/21,"3,573.84"
12/3/21,"3,607.43"
12/6/21,"3,589.31"
12/7/21,"3,595.09"
12/8/21,"3,637.57"
12/9/21,"3,673.04"
12/10/21,"3,666.35"
12/13/21,"3,681.08"
12/14/21,"3,661.53"
12/15/21,"3,647.63"
12/16/21,"3,675.02"
12/17/21,"3,632.36"
12/20/21,"3,593.60"
12/21/21,"3,625.13"
12/22/21,"3,622.62"
12/23/21,"3,643.34"
12/24/21,"3,618.05"
12/27/21,"3,615.97"
12/28/21,"3,630.11"
12/29/21,"3,597.00"
12/30/21,"3,619.19"
12/31/21,"3,639.78"
1/4/22,"3,632.33"
1/5/22,"3,595.18"
1/6/22,"3,586.08"
1/7/22,"3,579.54"
1/10/22,"3,593.52"
1/11/22,"3,567.44"
1/12/22,"3,597.43"
1/13/22,"3,555.26"
1/14/22,"3,521.26"
1/17/22,"3,541.67"
1/18/22,"3,569.91"
1/19/22,"3,558.18"
1/20/22,"3,555.06"
